Subject,Run,Gain,Loss,Choice,RT
14,2,20,10,0.0,1.3619999999999999
14,2,20,13,0.0,1.751
14,2,20,14,0.0,1.3319999999999999
14,2,20,19,0.0,1.176
14,2,22,6,0.0,1.774
14,2,22,13,0.0,1.45
14,2,22,15,0.0,1.442
14,2,22,17,0.0,1.679
14,2,22,18,0.0,1.4669999999999999
14,2,22,19,0.0,1.714
14,2,24,5,1.0,1.515
14,2,24,8,1.0,0.871
14,2,24,11,0.0,1.643
14,2,24,15,0.0,1.722
14,2,24,16,0.0,1.5830000000000002
14,2,24,17,0.0,1.55
14,2,24,20,0.0,1.395
14,2,26,6,1.0,5.487
14,2,26,8,1.0,1.4269999999999998
14,2,26,12,1.0,1.9680000000000002
14,2,26,19,0.0,1.294
14,2,26,20,0.0,1.254
14,2,28,6,1.0,1.085
14,2,28,8,1.0,1.19
14,2,28,10,0.0,1.3559999999999999
14,2,28,11,0.0,1.46
14,2,28,14,0.0,1.567
14,2,28,15,1.0,1.861
14,2,28,16,0.0,1.764
14,2,30,5,1.0,2.026
14,2,30,9,1.0,0.9059999999999999
14,2,30,12,0.0,1.865
14,2,30,15,0.0,1.732
14,2,30,17,0.0,1.9709999999999999
14,2,30,18,0.0,1.53
14,2,32,7,1.0,1.107
14,2,32,15,0.0,1.814
14,2,32,18,0.0,1.068
14,2,34,6,1.0,1.315
14,2,34,12,0.0,1.476
14,2,34,18,0.0,1.329
14,2,36,7,1.0,1.839
14,2,36,9,1.0,1.3940000000000001
14,2,36,13,0.0,1.5490000000000002
14,2,36,14,1.0,1.72
14,2,36,15,0.0,1.527
14,2,36,16,0.0,1.901
14,2,36,18,0.0,1.881
14,2,36,20,0.0,1.5130000000000001
14,2,38,8,1.0,1.46
14,2,38,9,1.0,1.433
14,2,38,18,0.0,1.2919999999999998
14,2,38,20,0.0,1.325
14,2,40,6,1.0,1.483
14,2,40,8,1.0,1.156
14,2,40,9,1.0,1.034
14,2,40,11,1.0,1.4140000000000001
14,2,40,16,1.0,1.702
14,3,10,5,1.0,1.476
14,3,10,8,0.0,1.626
14,3,10,10,0.0,0.9640000000000001
14,3,10,13,0.0,1.44
14,3,10,19,0.0,1.2109999999999999
14,3,10,20,0.0,1.636
14,3,12,8,1.0,1.413
14,3,12,9,0.0,1.5859999999999999
14,3,12,11,0.0,1.107
14,3,12,16,0.0,1.8
14,3,12,19,0.0,1.642
14,3,14,5,1.0,2.177
14,3,14,7,1.0,1.4409999999999998
14,3,14,10,0.0,1.7009999999999998
14,3,14,11,1.0,1.5930000000000002
14,3,14,16,0.0,1.222
14,3,14,18,0.0,1.3090000000000002
14,3,14,19,0.0,1.216
14,3,16,11,0.0,1.6269999999999998
14,3,16,15,,
14,3,16,16,0.0,1.423
14,3,16,19,0.0,1.3319999999999999
14,3,18,6,1.0,1.554
14,3,18,11,0.0,1.624
14,3,18,13,0.0,1.354
14,3,18,15,0.0,1.607
14,3,18,16,0.0,0.955
14,3,18,18,0.0,1.092
14,3,18,19,0.0,1.361
14,3,20,8,1.0,0.857
14,3,20,11,0.0,1.758
14,3,20,17,0.0,1.686
14,3,20,20,0.0,0.934
14,3,22,5,1.0,1.3259999999999998
14,3,22,8,1.0,1.8090000000000002
14,3,22,10,0.0,1.169
14,3,22,11,0.0,1.506
14,3,22,12,0.0,1.3730000000000002
14,3,22,14,0.0,1.939
14,3,22,16,0.0,1.286
14,3,24,6,1.0,0.953
14,3,24,10,0.0,1.508
14,3,24,19,0.0,1.625
14,3,26,7,1.0,0.7959999999999999
14,3,26,10,0.0,2.002
14,3,26,11,1.0,1.9569999999999999
14,3,26,14,0.0,1.496
14,3,26,15,0.0,1.484
14,3,26,17,0.0,1.329
14,3,28,5,1.0,1.181
14,3,28,9,1.0,1.357
14,3,28,17,1.0,1.177
14,3,28,18,0.0,1.203
14,3,28,20,0.0,1.412
14,3,30,7,1.0,1.27
14,3,30,8,1.0,1.073
14,3,30,10,1.0,1.45
14,3,30,11,1.0,1.198
14,3,30,14,0.0,1.4069999999999998
14,3,30,20,1.0,2.057
14,3,32,8,1.0,1.464
14,3,32,12,1.0,1.568
14,3,32,13,1.0,1.247
14,3,32,14,0.0,1.811
14,3,34,5,1.0,1.2670000000000001
14,3,34,7,1.0,1.031
14,3,34,8,1.0,1.0659999999999998
14,3,34,11,1.0,1.489
14,3,34,14,0.0,1.43
14,3,34,15,0.0,1.335
14,3,36,5,1.0,1.6230000000000002
14,3,36,10,1.0,1.484
14,3,36,11,1.0,1.5530000000000002
14,3,38,6,1.0,1.67
14,3,38,11,1.0,1.265
14,3,38,13,1.0,1.675
14,3,38,15,1.0,1.74
14,3,38,16,1.0,1.228
14,3,38,17,0.0,1.619
14,3,38,19,1.0,1.578
14,3,40,12,1.0,1.275
14,3,40,14,1.0,1.396
14,3,40,17,1.0,1.63
14,3,40,18,1.0,1.545
14,3,40,20,1.0,1.3230000000000002
15,1,10,6,0.0,2.194
15,1,10,7,0.0,1.757
15,1,10,11,0.0,1.18
15,1,10,12,0.0,2.167
15,1,10,15,0.0,1.205
15,1,12,6,0.0,0.909
15,1,12,14,0.0,1.331
15,1,12,15,0.0,1.0190000000000001
15,1,12,17,0.0,0.985
15,1,14,6,0.0,1.74
15,1,14,12,0.0,1.608
15,1,14,14,0.0,1.636
15,1,14,17,0.0,1.521
15,1,14,20,0.0,1.662
15,1,16,5,1.0,1.51
15,1,16,10,0.0,1.246
15,1,16,12,0.0,1.835
15,1,16,13,0.0,1.922
15,1,16,18,0.0,1.655
15,1,16,20,0.0,1.65
15,1,18,5,1.0,1.4809999999999999
15,1,18,7,0.0,1.722
15,1,18,8,0.0,1.94
15,1,18,12,0.0,1.3119999999999998
15,1,18,14,0.0,1.651
15,1,18,17,0.0,2.15
15,1,18,20,0.0,1.2819999999999998
15,1,20,6,1.0,1.527
15,1,20,12,0.0,2.371
15,1,20,15,0.0,2.366
15,1,20,16,0.0,1.528
15,1,20,18,0.0,1.3980000000000001
15,1,22,7,1.0,1.4369999999999998
15,1,22,9,1.0,2.42
15,1,22,20,0.0,1.642
15,1,24,7,1.0,1.9869999999999999
15,1,24,9,1.0,2.173
15,1,24,12,0.0,1.776
15,1,24,13,0.0,1.6880000000000002
15,1,24,14,0.0,1.578
15,1,24,18,0.0,1.078
15,1,26,5,1.0,1.63
15,1,26,9,1.0,2.154
15,1,26,13,,
15,1,26,16,0.0,1.578
15,1,26,18,0.0,1.482
15,1,28,7,1.0,1.361
15,1,28,12,1.0,1.7819999999999998
15,1,28,13,0.0,1.575
15,1,28,19,0.0,1.886
15,1,30,6,1.0,1.882
15,1,30,13,1.0,1.473
15,1,30,16,1.0,1.6909999999999998
15,1,30,19,0.0,1.229
15,1,32,5,1.0,1.662
15,1,32,6,1.0,1.298
15,1,32,9,1.0,1.09
15,1,32,10,0.0,1.9709999999999999
15,1,32,11,,
15,1,32,16,0.0,1.237
15,1,32,17,0.0,1.376
15,1,32,19,1.0,1.903
15,1,32,20,0.0,1.857
15,1,34,9,1.0,1.7080000000000002
15,1,34,10,0.0,1.416
15,1,34,13,0.0,1.473
15,1,34,16,0.0,1.464
15,1,34,17,0.0,1.4069999999999998
15,1,34,19,0.0,1.618
15,1,34,20,0.0,1.84
15,1,36,6,1.0,1.4769999999999999
15,1,36,8,1.0,1.521
15,1,36,12,0.0,1.7469999999999999
15,1,36,17,0.0,2.187
15,1,36,19,0.0,1.3159999999999998
15,1,38,5,1.0,1.331
15,1,38,7,1.0,1.557
15,1,38,10,0.0,1.099
15,1,38,12,0.0,1.3230000000000002
15,1,38,14,0.0,1.775
15,1,40,5,1.0,1.6569999999999998
15,1,40,7,1.0,1.0979999999999999
15,1,40,10,1.0,1.858
15,1,40,13,1.0,1.723
15,1,40,15,1.0,2.526
15,1,40,19,0.0,1.6909999999999998
15,2,10,9,0.0,1.09
15,2,10,14,0.0,1.568
15,2,10,16,0.0,1.985
15,2,10,17,0.0,3.333
15,2,10,18,0.0,1.4380000000000002
15,2,12,5,0.0,1.2819999999999998
15,2,12,7,0.0,1.655
15,2,12,10,0.0,1.3219999999999998
15,2,12,12,0.0,1.002
15,2,12,13,0.0,1.067
15,2,12,18,0.0,1.611
15,2,12,20,0.0,2.019
15,2,14,8,0.0,1.7209999999999999
15,2,14,9,0.0,1.367
15,2,14,13,0.0,1.807
15,2,14,15,0.0,1.1059999999999999
15,2,16,6,0.0,1.6740000000000002
15,2,16,7,0.0,1.391
15,2,16,8,0.0,1.86
15,2,16,9,0.0,1.067
15,2,16,14,0.0,1.578
15,2,16,17,0.0,1.29
15,2,18,9,0.0,1.178
15,2,18,10,0.0,2.483
15,2,20,5,0.0,2.0069999999999997
15,2,20,7,0.0,1.409
15,2,20,9,0.0,2.185
15,2,20,10,0.0,1.526
15,2,20,13,0.0,1.162
15,2,20,14,0.0,1.278
15,2,20,19,0.0,2.092
15,2,22,6,0.0,1.85
15,2,22,13,0.0,1.7
15,2,22,15,0.0,1.7109999999999999
15,2,22,17,0.0,1.849
15,2,22,18,0.0,1.111
15,2,22,19,0.0,1.865
15,2,24,5,1.0,1.324
15,2,24,8,0.0,1.385
15,2,24,11,0.0,1.288
15,2,24,15,0.0,1.248
15,2,24,16,0.0,1.9969999999999999
15,2,24,17,0.0,0.8759999999999999
15,2,24,20,0.0,1.39
15,2,26,6,1.0,1.42
15,2,26,8,1.0,1.841
15,2,26,12,0.0,1.057
15,2,26,19,0.0,1.62
15,2,26,20,0.0,1.207
15,2,28,6,1.0,1.482
15,2,28,8,1.0,2.627
15,2,28,10,0.0,1.514
15,2,28,11,0.0,1.261
15,2,28,14,0.0,1.268
15,2,28,15,0.0,1.636
15,2,28,16,0.0,1.395
15,2,30,5,0.0,2.6060000000000003
15,2,30,9,1.0,1.5959999999999999
15,2,30,12,1.0,2.444
15,2,30,15,0.0,2.181
15,2,30,17,0.0,1.3259999999999998
15,2,30,18,0.0,1.31
15,2,32,7,,
15,2,32,15,0.0,1.179
15,2,32,18,,
15,2,34,6,1.0,1.247
15,2,34,12,0.0,1.675
15,2,34,18,0.0,1.453
15,2,36,7,1.0,1.3159999999999998
15,2,36,9,1.0,1.5859999999999999
15,2,36,13,0.0,1.285
15,2,36,14,0.0,1.062
15,2,36,15,0.0,1.2109999999999999
15,2,36,16,0.0,0.9890000000000001
15,2,36,18,0.0,1.4880000000000002
15,2,36,20,0.0,1.469
15,2,38,8,1.0,1.228
15,2,38,9,1.0,1.5290000000000001
15,2,38,18,0.0,1.435
15,2,38,20,0.0,1.117
15,2,40,6,1.0,1.218
15,2,40,8,1.0,1.45
15,2,40,9,1.0,1.34
15,2,40,11,1.0,1.423
15,2,40,16,0.0,1.599
15,3,10,5,0.0,1.706
15,3,10,8,0.0,1.165
15,3,10,10,1.0,2.046
15,3,10,13,0.0,1.544
15,3,10,19,0.0,1.266
15,3,10,20,0.0,1.1340000000000001
15,3,12,8,0.0,1.416
15,3,12,9,0.0,1.943
15,3,12,11,0.0,1.915
15,3,12,16,0.0,1.348
15,3,12,19,0.0,2.807
15,3,14,5,,
15,3,14,7,1.0,1.933
15,3,14,10,0.0,2.011
15,3,14,11,0.0,1.212
15,3,14,16,0.0,1.239
15,3,14,18,0.0,1.494
15,3,14,19,0.0,2.24
15,3,16,11,1.0,2.853
15,3,16,15,0.0,1.254
15,3,16,16,0.0,1.28
15,3,16,19,0.0,2.278
15,3,18,6,1.0,1.671
15,3,18,11,0.0,1.402
15,3,18,13,0.0,2.234
15,3,18,15,0.0,2.449
15,3,18,16,0.0,2.0540000000000003
15,3,18,18,1.0,2.967
15,3,18,19,0.0,1.807
15,3,20,8,1.0,2.801
15,3,20,11,0.0,1.604
15,3,20,17,0.0,2.176
15,3,20,20,0.0,1.01
15,3,22,5,1.0,1.32
15,3,22,8,1.0,1.96
15,3,22,10,,
15,3,22,11,0.0,1.643
15,3,22,12,1.0,2.515
15,3,22,14,1.0,2.562
15,3,22,16,0.0,1.9280000000000002
15,3,24,6,1.0,2.249
15,3,24,10,,
15,3,24,19,0.0,2.125
15,3,26,7,1.0,1.9140000000000001
15,3,26,10,0.0,2.411
15,3,26,11,0.0,1.359
15,3,26,14,0.0,2.063
15,3,26,15,0.0,1.3259999999999998
15,3,26,17,0.0,1.4380000000000002
15,3,28,5,1.0,2.094
15,3,28,9,1.0,2.279
15,3,28,17,,
15,3,28,18,1.0,2.9739999999999998
15,3,28,20,0.0,1.771
15,3,30,7,1.0,1.751
15,3,30,8,1.0,2.21
15,3,30,10,1.0,1.587
15,3,30,11,1.0,1.5919999999999999
15,3,30,14,0.0,2.9810000000000003
15,3,30,20,1.0,1.69
15,3,32,8,1.0,1.5959999999999999
15,3,32,12,0.0,1.47
15,3,32,13,1.0,2.043
15,3,32,14,1.0,2.275
15,3,34,5,1.0,1.7069999999999999
15,3,34,7,1.0,1.939
15,3,34,8,,
15,3,34,11,1.0,1.775
15,3,34,14,1.0,2.155
15,3,34,15,0.0,2.5469999999999997
15,3,36,5,1.0,2.7880000000000003
15,3,36,10,1.0,2.7260000000000004
15,3,36,11,0.0,2.372
15,3,38,6,1.0,1.984
15,3,38,11,1.0,2.912
15,3,38,13,1.0,2.483
15,3,38,15,0.0,1.47
15,3,38,16,1.0,2.285
15,3,38,17,1.0,2.404
15,3,38,19,1.0,2.459
15,3,40,12,1.0,2.273
15,3,40,14,1.0,1.571
15,3,40,17,1.0,2.544
15,3,40,18,1.0,1.929
15,3,40,20,1.0,2.638
16,1,10,6,0.0,1.1440000000000001
16,1,10,7,0.0,0.8009999999999999
16,1,10,11,0.0,0.826
16,1,10,12,0.0,0.8640000000000001
16,1,10,15,0.0,0.963
16,1,12,6,0.0,1.3630000000000002
16,1,12,14,0.0,0.9590000000000001
16,1,12,15,0.0,0.9440000000000001
16,1,12,17,0.0,0.831
16,1,14,6,0.0,1.327
16,1,14,12,0.0,0.9490000000000001
16,1,14,14,0.0,1.04
16,1,14,17,0.0,0.975
16,1,14,20,0.0,1.3559999999999999
16,1,16,5,1.0,1.157
16,1,16,10,0.0,1.484
16,1,16,12,0.0,0.9670000000000001
16,1,16,13,0.0,1.214
16,1,16,18,0.0,0.867
16,1,16,20,0.0,0.983
16,1,18,5,1.0,1.35
16,1,18,7,1.0,1.0190000000000001
16,1,18,8,1.0,1.161
16,1,18,12,0.0,1.0979999999999999
16,1,18,14,0.0,0.9890000000000001
16,1,18,17,0.0,1.012
16,1,18,20,0.0,0.7440000000000001
16,1,20,6,1.0,1.0959999999999999
16,1,20,12,0.0,1.315
16,1,20,15,0.0,1.155
16,1,20,16,0.0,1.396
16,1,20,18,0.0,1.284
16,1,22,7,1.0,1.386
16,1,22,9,0.0,0.953
16,1,22,20,0.0,0.951
16,1,24,7,1.0,1.0170000000000001
16,1,24,9,1.0,1.2329999999999999
16,1,24,12,0.0,1.494
16,1,24,13,0.0,1.507
16,1,24,14,0.0,1.3530000000000002
16,1,24,18,0.0,0.907
16,1,26,5,1.0,1.246
16,1,26,9,1.0,1.0959999999999999
16,1,26,13,0.0,1.557
16,1,26,16,0.0,1.663
16,1,26,18,0.0,1.6869999999999998
16,1,28,7,1.0,1.021
16,1,28,12,1.0,1.7169999999999999
16,1,28,13,1.0,1.081
16,1,28,19,0.0,1.067
16,1,30,6,1.0,0.879
16,1,30,13,1.0,1.284
16,1,30,16,1.0,1.305
16,1,30,19,0.0,1.216
16,1,32,5,1.0,1.0490000000000002
16,1,32,6,1.0,0.935
16,1,32,9,1.0,1.237
16,1,32,10,1.0,1.169
16,1,32,11,1.0,0.945
16,1,32,16,0.0,1.3980000000000001
16,1,32,17,0.0,1.1059999999999999
16,1,32,19,0.0,1.511
16,1,32,20,0.0,1.436
16,1,34,9,1.0,1.024
16,1,34,10,1.0,1.157
16,1,34,13,1.0,1.207
16,1,34,16,1.0,1.206
16,1,34,17,0.0,1.412
16,1,34,19,1.0,1.751
16,1,34,20,0.0,1.5819999999999999
16,1,36,6,1.0,0.917
16,1,36,8,1.0,1.294
16,1,36,12,1.0,1.153
16,1,36,17,1.0,1.1840000000000002
16,1,36,19,0.0,1.217
16,1,38,5,1.0,0.858
16,1,38,7,1.0,0.907
16,1,38,10,1.0,1.073
16,1,38,12,1.0,0.929
16,1,38,14,1.0,1.205
16,1,40,5,1.0,1.035
16,1,40,7,1.0,0.871
16,1,40,10,1.0,0.7140000000000001
16,1,40,13,1.0,1.5919999999999999
16,1,40,15,1.0,1.328
16,1,40,19,0.0,1.464
16,2,10,9,0.0,1.01
16,2,10,14,0.0,1.365
16,2,10,16,0.0,1.3940000000000001
16,2,10,17,0.0,1.349
16,2,10,18,0.0,1.0390000000000001
16,2,12,5,1.0,1.7890000000000001
16,2,12,7,0.0,1.13
16,2,12,10,0.0,0.993
16,2,12,12,0.0,1.0979999999999999
16,2,12,13,0.0,0.986
16,2,12,18,0.0,1.258
16,2,12,20,0.0,0.96
16,2,14,8,0.0,1.5959999999999999
16,2,14,9,0.0,1.3869999999999998
16,2,14,13,0.0,1.179
16,2,14,15,0.0,1.1159999999999999
16,2,16,6,1.0,0.8759999999999999
16,2,16,7,1.0,1.919
16,2,16,8,1.0,1.89
16,2,16,9,0.0,1.6780000000000002
16,2,16,14,0.0,1.354
16,2,16,17,0.0,1.063
16,2,18,9,1.0,1.6640000000000001
16,2,18,10,1.0,1.495
16,2,20,5,1.0,1.811
16,2,20,7,1.0,0.924
16,2,20,9,1.0,0.9840000000000001
16,2,20,10,1.0,1.3259999999999998
16,2,20,13,1.0,1.6640000000000001
16,2,20,14,0.0,1.704
16,2,20,19,0.0,1.149
16,2,22,6,1.0,1.006
16,2,22,13,0.0,1.319
16,2,22,15,0.0,1.91
16,2,22,17,0.0,1.656
16,2,22,18,0.0,1.103
16,2,22,19,0.0,1.4709999999999999
16,2,24,5,1.0,1.943
16,2,24,8,1.0,1.345
16,2,24,11,1.0,1.4969999999999999
16,2,24,15,1.0,1.413
16,2,24,16,0.0,1.514
16,2,24,17,0.0,1.133
16,2,24,20,0.0,0.998
16,2,26,6,1.0,1.1159999999999999
16,2,26,8,1.0,1.091
16,2,26,12,0.0,2.1180000000000003
16,2,26,19,0.0,1.1540000000000001
16,2,26,20,0.0,1.56
16,2,28,6,1.0,0.945
16,2,28,8,1.0,1.425
16,2,28,10,1.0,1.514
16,2,28,11,1.0,1.35
16,2,28,14,0.0,1.453
16,2,28,15,0.0,1.391
16,2,28,16,1.0,1.453
16,2,30,5,1.0,1.156
16,2,30,9,1.0,0.8440000000000001
16,2,30,12,1.0,1.3430000000000002
16,2,30,15,1.0,1.5319999999999998
16,2,30,17,1.0,1.255
16,2,30,18,1.0,1.393
16,2,32,7,1.0,0.95
16,2,32,15,1.0,1.443
16,2,32,18,0.0,1.849
16,2,34,6,1.0,1.015
16,2,34,12,1.0,1.2329999999999999
16,2,34,18,1.0,1.349
16,2,36,7,1.0,0.868
16,2,36,9,1.0,1.271
16,2,36,13,1.0,1.445
16,2,36,14,1.0,1.8719999999999999
16,2,36,15,1.0,1.77
16,2,36,16,1.0,1.3980000000000001
16,2,36,18,1.0,1.493
16,2,36,20,0.0,1.574
16,2,38,8,1.0,1.1179999999999999
16,2,38,9,1.0,0.882
16,2,38,18,1.0,1.48
16,2,38,20,1.0,1.8330000000000002
16,2,40,6,1.0,0.912
16,2,40,8,1.0,1.105
16,2,40,9,1.0,0.882
16,2,40,11,1.0,0.866
16,2,40,16,1.0,0.9620000000000001
16,3,10,5,0.0,1.709
16,3,10,8,0.0,0.955
16,3,10,10,0.0,0.9209999999999999
16,3,10,13,0.0,1.0270000000000001
16,3,10,19,0.0,0.9940000000000001
16,3,10,20,0.0,1.082
16,3,12,8,0.0,1.2830000000000001
16,3,12,9,0.0,1.459
16,3,12,11,0.0,1.0859999999999999
16,3,12,16,0.0,0.941
16,3,12,19,0.0,0.9640000000000001
16,3,14,5,0.0,1.037
16,3,14,7,1.0,1.2670000000000001
16,3,14,10,0.0,0.9940000000000001
16,3,14,11,0.0,0.8859999999999999
16,3,14,16,0.0,0.9
16,3,14,18,0.0,1.156
16,3,14,19,0.0,1.026
16,3,16,11,0.0,0.882
16,3,16,15,0.0,0.907
16,3,16,16,0.0,0.946
16,3,16,19,0.0,0.929
16,3,18,6,1.0,1.432
16,3,18,11,1.0,0.981
16,3,18,13,0.0,1.2309999999999999
16,3,18,15,0.0,1.01
16,3,18,16,1.0,1.236
16,3,18,18,0.0,1.162
16,3,18,19,0.0,1.126
16,3,20,8,1.0,1.043
16,3,20,11,0.0,1.268
16,3,20,17,0.0,1.3559999999999999
16,3,20,20,0.0,1.013
16,3,22,5,1.0,1.2429999999999999
16,3,22,8,1.0,1.3
16,3,22,10,1.0,1.824
16,3,22,11,0.0,1.278
16,3,22,12,0.0,1.115
16,3,22,14,0.0,1.26
16,3,22,16,0.0,1.002
16,3,24,6,1.0,1.156
16,3,24,10,1.0,1.444
16,3,24,19,0.0,0.991
16,3,26,7,1.0,0.932
16,3,26,10,1.0,1.469
16,3,26,11,1.0,1.1159999999999999
16,3,26,14,0.0,1.2229999999999999
16,3,26,15,0.0,1.123
16,3,26,17,0.0,1.194
16,3,28,5,1.0,1.0190000000000001
16,3,28,9,1.0,1.041
16,3,28,17,1.0,1.318
16,3,28,18,0.0,1.12
16,3,28,20,0.0,0.941
16,3,30,7,1.0,1.05
16,3,30,8,1.0,0.985
16,3,30,10,1.0,0.9159999999999999
16,3,30,11,1.0,1.016
16,3,30,14,1.0,1.3559999999999999
16,3,30,20,0.0,1.228
16,3,32,8,1.0,0.99
16,3,32,12,1.0,1.1420000000000001
16,3,32,13,1.0,1.137
16,3,32,14,1.0,1.324
16,3,34,5,1.0,0.9490000000000001
16,3,34,7,1.0,1.061
16,3,34,8,1.0,1.248
16,3,34,11,1.0,1.258
16,3,34,14,1.0,1.34
16,3,34,15,1.0,1.1179999999999999
16,3,36,5,1.0,0.93
16,3,36,10,1.0,0.929
16,3,36,11,1.0,1.078
16,3,38,6,1.0,0.9229999999999999
16,3,38,11,1.0,1.163
16,3,38,13,1.0,1.158
16,3,38,15,1.0,1.147
16,3,38,16,1.0,0.946
16,3,38,17,1.0,1.341
16,3,38,19,1.0,1.78
16,3,40,12,1.0,1.1179999999999999
16,3,40,14,1.0,0.9179999999999999
16,3,40,17,1.0,1.252
16,3,40,18,1.0,1.3219999999999998
16,3,40,20,1.0,1.4169999999999998
